Year,Month,State,residentialRevenue,residentialSales,residentialCustomers,residentialPrice,commercialRevenue,commercialSales,commercialCustomers,commercialPrice,industrialRevenue,industrialSales,industrialCustomers,industrialPrice,transportationRevenue,transportationSales,transportationCustomers,transportationPrice,totalRevenue,totalSales,totalCustomers,totalPrice
2013,9,OR,125248.41,1241415.00,1652527.00,10.09,114869.15,1327381.20,234770.00,8.65,60942.49,1036207.20,24821.00,5.88,165.63,1852.38,4.00,8.94,301225.68,3606855.80,1912122.00,8.35
2013,9,PA,541524.17,4069245.40,5271339.00,13.31,334526.73,3626047.10,689490.00,9.23,278152.18,4025680.20,24527.00,6.91,4852.99,60505.30,4.00,8.02,1159056.10,11781478.00,5985360.00,9.84
2013,9,RI,36191.40,233257.35,435248.00,15.52,40060.05,312881.65,58561.00,12.80,9135.86,77116.96,1928.00,11.85,295.89,2160.67,1.00,13.69,85683.20,625416.63,495738.00,13.70
2013,9,SC,308122.21,2544360.10,2194116.00,12.11,192724.69,1901489.80,320214.00,10.14,152920.57,2468502.70,3772.00,6.19,0.00,0.00,0.00,0.00,653767.48,6914352.60,2518102.00,9.46
2013,9,SD,40195.48,360283.01,382351.00,11.16,36612.13,413290.25,69323.00,8.86,17661.19,244590.11,3590.00,7.22,0.00,0.00,0.00,0.00,94468.80,1018163.40,455264.00,9.28
2013,9,TN,371518.84,3777907.00,2746854.00,9.83,315211.64,3160923.30,469098.00,9.97,135901.25,1879493.90,1209.00,7.23,14.24,125.72,1.00,11.32,822645.96,8818449.80,3217162.00,9.33
2013,9,TX,1681346.80,14795355.00,9991128.00,11.36,1035144.80,13206869.00,1366313.00,7.84,541360.63,8978142.50,98058.00,6.03,705.27,7143.84,3.00,9.87,3258557.50,36987510.00,11455502.00,8.81
2013,9,UT,82587.77,756115.47,982204.00,10.92,85253.30,948457.65,115626.00,8.99,53781.02,843435.30,9693.00,6.38,512.39,4263.88,1.00,12.02,222134.48,2552272.30,1107524.00,8.70
2013,9,VA,381287.61,3315488.90,3277011.00,11.50,324909.42,3982879.50,423305.00,8.16,94784.22,1405438.10,3572.00,6.74,1312.42,16464.00,1.00,7.97,802293.67,8720270.60,3703889.00,9.20
2013,9,VT,26710.96,154648.99,312611.00,17.27,24224.12,165342.81,51900.00,14.65,12731.01,116662.56,223.00,10.91,0.00,0.00,0.00,0.00,63666.08,436654.36,364734.00,14.58
2013,9,WA,200897.35,2232170.00,2876535.00,9.00,192323.35,2491630.20,362325.00,7.72,98938.50,2276709.20,27911.00,4.35,40.31,523.58,6.00,7.70,492199.51,7001032.90,3266777.00,7.03
2013,9,WI,231179.07,1643028.60,2624558.00,14.07,218226.87,1976394.60,342947.00,11.04,152276.01,2007644.00,4749.00,7.58,0.00,0.00,0.00,0.00,601681.95,5627067.10,2972254.00,10.69
2013,9,WV,73069.10,758021.10,862197.00,9.64,52067.90,646641.52,139650.00,8.05,58420.49,944842.31,12267.00,6.18,29.98,397.79,1.00,7.54,183587.47,2349902.70,1014115.00,7.81
2013,9,WY,20152.33,188030.68,263575.00,10.72,28030.03,321404.17,58239.00,8.72,54243.05,836729.46,10208.00,6.48,0.00,0.00,0.00,0.00,102425.41,1346164.30,332022.00,7.61
2013,8,AK,27090.71,145474.42,278246.00,18.62,36167.09,234707.44,49229.00,15.41,17986.53,122834.35,1332.00,14.64,0.00,0.00,0.00,0.00,81244.33,503016.20,328807.00,16.15
2013,8,AL,369043.18,3182498.30,2161754.00,11.60,235627.11,2206567.00,358660.00,10.68,202171.00,3061193.90,7091.00,6.60,0.00,0.00,0.00,0.00,806841.29,8450259.30,2527505.00,9.55
2013,8,AR,185853.47,1847533.80,1342415.00,10.06,97030.29,1182581.10,183324.00,8.21,101560.67,1551041.80,40621.00,6.55,4.68,37.71,2.00,12.42,384449.12,4581194.40,1566362.00,8.39
2013,8,AZ,500428.28,4075920.50,2621489.00,12.28,321642.21,3096130.40,311745.00,10.39,83659.93,1126876.10,7765.00,7.42,0.00,0.00,0.00,0.00,905730.42,8298927.00,2940999.00,10.91
2013,8,CA,1420605.20,8703100.20,13499112.00,16.32,1837409.40,11046901.00,1732503.00,16.63,673050.42,5321799.40,166217.00,12.65,7069.14,75616.73,13.00,9.35,3938134.20,25147418.00,15397845.00,15.66
2013,8,CO,232790.18,1843045.80,2175988.00,12.63,193782.26,1863924.20,361511.00,10.40,108871.32,1380659.90,16800.00,7.89,572.10,5531.18,1.00,10.34,536015.86,5093161.10,2554300.00,10.52
2013,8,CT,217958.43,1242642.90,1454579.00,17.54,176901.10,1238819.70,150553.00,14.28,41505.95,331972.01,4577.00,12.50,1892.83,18611.27,2.00,10.17,438258.31,2832045.80,1609711.00,15.48
2013,8,DC,29616.62,228156.36,234173.00,12.98,99055.74,829627.55,26522.00,11.94,989.51,17510.68,1.00,5.65,2746.87,30156.22,1.00,9.11,132408.74,1105450.80,260697.00,11.98
2013,8,DE,54373.92,431111.63,404853.00,12.61,37568.60,366914.02,52123.00,10.24,20450.43,242904.44,848.00,8.42,0.00,0.00,0.00,0.00,112392.94,1040930.10,457824.00,10.80
2013,8,FL,1359952.80,12077284.00,8682205.00,11.26,816165.72,8846593.50,1170371.00,9.23,114595.51,1488458.90,18117.00,7.70,713.47,8629.53,2.00,8.27,2291427.50,22420966.00,9870695.00,10.22
2013,8,GA,704467.70,5596756.90,4108145.00,12.59,447008.80,4398143.50,555460.00,10.16,197208.56,2863343.00,19546.00,6.89,1241.09,13181.71,1.00,9.42,1349926.10,12871425.00,4683152.00,10.49
2013,8,HI,84226.55,228917.85,422884.00,36.79,98272.49,292652.03,60572.00,33.58,95713.16,325124.26,693.00,29.44,0.00,0.00,0.00,0.00,278212.21,846694.14,484149.00,32.86
2013,8,IA,167241.97,1359323.20,1341951.00,12.30,109246.94,1157517.70,221930.00,9.44,114203.77,1790352.50,8472.00,6.38,0.00,0.00,0.00,0.00,390692.67,4307193.30,1572353.00,9.07
2013,8,ID,72591.37,709317.73,681268.00,10.23,44370.27,572911.47,103532.00,7.74,75516.33,1089441.60,27199.00,6.93,0.00,0.00,0.00,0.00,192477.97,2371670.80,811999.00,8.12
2013,8,IL,504655.48,4703030.90,5111035.00,10.73,391436.91,4646542.60,595903.00,8.42,240439.46,3939017.80,6471.00,6.10,2777.69,50802.17,4.00,5.47,1139309.50,13339394.00,5713413.00,8.54
2013,8,IN,349063.26,3108106.50,2765835.00,11.23,221028.07,2298828.00,346801.00,9.61,288588.20,4199568.40,18221.00,6.87,161.35,1645.00,1.00,9.81,858840.87,9608147.80,3130858.00,8.94
2013,8,KS,178809.01,1471517.20,1227645.00,12.15,148895.57,1493272.10,225116.00,9.97,75812.02,980787.70,27223.00,7.73,0.00,0.00,0.00,0.00,403516.60,3945577.00,1479984.00,10.23
2013,8,KY,251031.79,2520158.70,1939087.00,9.96,186918.25,2348376.10,295058.00,7.96,168393.13,2713886.60,7171.00,6.20,0.00,0.00,0.00,0.00,606343.18,7582421.40,2241316.00,8.00
2013,8,LA,330365.53,3383453.40,2016305.00,9.76,213317.86,2352566.90,283475.00,9.07,162808.78,2607458.70,19320.00,6.24,101.08,939.04,0.00,10.76,706593.25,8344418.00,2319100.00,8.47
2013,8,MA,309401.35,1929647.80,2712124.00,16.03,226625.70,1600543.30,392198.00,14.16,198062.93,1438816.20,16647.00,13.77,3789.81,28792.15,2.00,13.16,737879.78,4997799.50,3120971.00,14.76
2013,8,MD,349081.93,2508458.70,2217460.00,13.92,304180.61,2721891.00,247117.00,11.18,28206.44,334497.22,8770.00,8.43,3660.63,44008.43,5.00,8.32,685129.61,5608855.40,2473352.00,12.22
2013,8,ME,55850.16,388242.83,705415.00,14.39,39828.95,351183.06,90021.00,11.34,21144.50,273760.40,2953.00,7.72,0.00,0.00,0.00,0.00,116823.60,1013186.30,798389.00,11.53
2013,8,MI,467401.19,3119606.30,4267517.00,14.98,398291.00,3478265.30,521299.00,11.45,224329.22,2742974.40,13455.00,8.18,42.43,506.61,1.00,8.37,1090063.80,9341352.60,4802272.00,11.67
2013,8,MN,257855.09,2042169.80,2331643.00,12.63,214435.04,2141513.10,281158.00,10.01,152289.46,2079538.10,11483.00,7.32,166.67,1613.81,1.00,10.33,624746.26,6264834.80,2624285.00,9.97
2013,8,MO,418704.63,3385250.00,2713219.00,12.37,301110.17,2893484.10,369178.00,10.41,118248.32,1555276.80,10289.00,7.60,181.71,1613.23,1.00,11.26,838244.83,7835624.20,3092687.00,10.70
2013,8,MS,212402.70,1971678.10,1264015.00,10.77,140324.97,1397782.10,229222.00,10.04,97711.19,1398966.80,7588.00,6.98,0.00,0.00,0.00,0.00,450438.85,4768426.90,1500825.00,9.45
2013,8,MT,43651.31,401182.53,476912.00,10.88,44270.40,467542.38,101327.00,9.47,22779.08,395855.69,10807.00,5.75,0.00,0.00,0.00,0.00,110700.78,1264580.60,589046.00,8.75
2013,8,NC,621057.63,5445109.90,4276228.00,11.41,397373.14,4410819.20,656267.00,9.01,162307.41,2333198.30,10323.00,6.96,50.44,656.13,1.00,7.69,1180788.60,12189784.00,4942819.00,9.69
2013,8,ND,34620.38,318094.84,347979.00,10.88,41201.06,451474.07,66186.00,9.13,33913.47,465103.23,6984.00,7.29,0.00,0.00,0.00,0.00,109734.91,1234672.10,421149.00,8.89
2013,8,NE,109378.41,916637.40,810814.00,11.93,81008.20,888220.32,148626.00,9.12,94250.43,1164049.40,56981.00,8.10,0.00,0.00,0.00,0.00,284637.03,2968907.10,1016421.00,9.59
2013,8,NH,67575.67,425493.81,605637.00,15.88,55302.19,424531.06,105693.00,13.03,20137.92,183385.88,3369.00,10.98,0.00,0.00,0.00,0.00,143015.77,1033410.80,714699.00,13.84
2013,8,NJ,485535.11,2989083.70,3461331.00,16.24,497933.13,3602305.70,473368.00,13.82,79253.83,674079.56,12377.00,11.76,2141.51,21957.56,5.00,9.75,1064863.60,7287426.50,3947081.00,14.61
2013,8,NM,88134.61,697957.37,867099.00,12.63,93170.63,861706.31,139992.00,10.81,45679.54,658528.44,8841.00,6.94,0.00,0.00,0.00,0.00,226984.77,2218192.10,1015932.00,10.23
2013,8,NV,177296.11,1508010.30,1099976.00,11.76,82186.98,896766.26,158738.00,9.16,106678.88,1252071.30,3983.00,8.52,84.00,852.00,1.00,9.86,366245.97,3657699.90,1262698.00,10.01
2013,8,NY,997789.33,5212449.70,7031975.00,19.14,1195603.30,7300010.00,1042353.00,16.38,92663.44,1534895.90,7980.00,6.04,33663.06,239433.40,5.00,14.06,2319719.10,14286789.00,8082313.00,16.24
2013,8,OH,602590.51,4696421.20,4870022.00,12.83,408547.41,4322303.40,614168.00,9.45,280951.06,4409528.20,19329.00,6.37,209.32,3061.72,2.00,6.84,1292298.30,13431314.00,5503521.00,9.62
2013,8,OK,260082.46,2610489.40,1695467.00,9.96,167377.23,2040088.30,272129.00,8.20,91167.17,1525685.10,18597.00,5.98,0.00,0.00,0.00,0.00,518626.86,6176262.80,1986193.00,8.40
2013,8,OR,136322.63,1343171.80,1650925.00,10.15,122105.52,1427487.70,234442.00,8.55,71686.82,1183986.00,24891.00,6.05,166.50,1846.78,4.00,9.02,330281.47,3956492.30,1910262.00,8.35
2013,8,PA,624415.89,4712661.00,5271500.00,13.25,357102.91,3849637.10,689507.00,9.28,295601.02,4126193.20,24541.00,7.16,5067.23,64197.43,4.00,7.89,1282187.10,12752689.00,5985552.00,10.05
2013,8,RI,44677.39,289667.07,438035.00,15.42,37492.87,299816.71,58350.00,12.51,8674.31,76625.45,1918.00,11.32,308.97,2324.97,1.00,13.29,91153.54,668434.19,498304.00,13.64
2013,8,SC,360379.71,2952459.80,2195795.00,12.21,206902.98,2091807.20,320022.00,9.89,158567.04,2544561.30,3794.00,6.23,0.00,0.00,0.00,0.00,725849.72,7588828.30,2519611.00,9.56
2013,8,SD,43189.33,380595.74,381943.00,11.35,37806.45,421022.05,70098.00,8.98,18296.90,254594.67,3588.00,7.19,0.00,0.00,0.00,0.00,99292.68,1056212.50,455629.00,9.40
2013,8,TN,393580.83,3868287.30,2753037.00,10.17,326373.74,3192339.60,468988.00,10.22,141425.43,1958308.50,1183.00,7.22,16.33,141.92,1.00,11.50,861396.32,9019077.30,3223209.00,9.55
2013,8,TX,1883662.70,16446018.00,10029833.00,11.45,1090870.80,13664829.00,1370434.00,7.98,565583.36,9210129.70,99185.00,6.14,700.38,7050.89,3.00,9.93,3540817.20,39328028.00,11499455.00,9.00
2013,8,UT,115594.32,1034671.50,982987.00,11.17,95064.26,1110809.70,117147.00,8.56,59661.05,920137.98,9725.00,6.48,495.85,4193.54,1.00,11.82,270815.48,3069812.70,1109860.00,8.82
2013,8,VA,463251.96,4033015.90,3276398.00,11.49,351792.21,4353608.90,423783.00,8.08,100132.62,1498696.50,3584.00,6.68,1343.06,16687.00,1.00,8.05,916519.85,9902008.30,3703766.00,9.26
2013,8,VT,31078.78,182019.67,312757.00,17.07,27474.75,189735.95,51946.00,14.48,12538.83,116614.11,224.00,10.75,0.00,0.00,0.00,0.00,71092.36,488369.73,364927.00,14.56
2013,8,WA,213471.50,2381377.00,2875868.00,8.96,194064.58,2528641.50,360018.00,7.67,105294.20,2401076.10,28097.00,4.39,39.11,500.02,5.00,7.82,512869.38,7311594.60,3263988.00,7.01
2013,8,WI,282080.51,1976342.30,2620182.00,14.27,247634.83,2183235.10,341654.00,11.34,168724.38,2131435.10,4667.00,7.92,0.00,0.00,0.00,0.00,698439.72,6291012.40,2966503.00,11.10
2013,8,WV,81463.07,837632.70,861847.00,9.73,54318.02,663736.55,139676.00,8.18,63561.50,1010487.70,12278.00,6.29,25.04,293.38,1.00,8.53,199367.63,2512150.30,1013802.00,7.94
2013,8,WY,21776.57,203815.25,263828.00,10.68,31181.98,362561.60,58323.00,8.60,51031.10,799079.28,10211.00,6.39,0.00,0.00,0.00,0.00,103989.65,1365456.10,332362.00,7.62
2013,7,AK,27592.98,143704.19,278080.00,19.20,35321.86,223670.98,49325.00,15.79,18868.41,112961.90,1329.00,16.70,0.00,0.00,0.00,0.00,81783.24,480337.07,328734.00,17.03
2013,7,AL,360884.89,3122787.20,2160860.00,11.56,229279.86,2167616.50,358947.00,10.58,194272.26,2970095.50,7079.00,6.54,0.00,0.00,0.00,0.00,784437.01,8260499.20,2526886.00,9.50
2013,7,AR,186087.03,1856023.70,1341365.00,10.03,95294.57,1155013.30,183275.00,8.25,99710.62,1512939.90,39788.00,6.59,4.77,40.62,2.00,11.74,381096.98,4524017.50,1564430.00,8.42
2013,7,AZ,545200.16,4370591.80,2621448.00,12.47,321811.05,3066162.90,311841.00,10.50,82109.32,1111573.40,7785.00,7.39,0.00,0.00,0.00,0.00,949120.52,8548328.10,2941074.00,11.10
2013,7,CA,1557334.70,9256054.60,13294894.00,16.83,1791389.40,10956156.00,1733381.00,16.35,690817.09,5348873.70,165358.00,12.92,6842.98,73931.23,13.00,9.26,4046384.20,25635015.00,15193646.00,15.78
2013,7,CO,238670.67,1854290.30,2172857.00,12.87,190349.26,1849118.80,361662.00,10.29,103238.75,1364605.00,16855.00,7.57,578.83,5360.17,1.00,10.80,532837.50,5073374.20,2551375.00,10.50
2013,7,CT,252681.80,1462323.70,1455575.00,17.28,183585.64,1278820.30,150818.00,14.36,41239.19,329696.22,4572.00,12.51,1671.80,15163.40,2.00,11.03,479178.43,3086003.60,1610967.00,15.53
2013,7,DC,31553.06,244710.06,234789.00,12.89,104494.35,869605.43,26541.00,12.02,1294.47,22887.41,1.00,5.66,3131.04,34044.54,1.00,9.20,140472.92,1171247.40,261332.00,11.99
2013,7,DE,62694.46,512712.45,403523.00,12.23,41762.78,422489.39,51835.00,9.88,19149.46,215561.08,843.00,8.88,0.00,0.00,0.00,0.00,123606.70,1150762.90,456201.00,10.74
2013,7,FL,1305309.40,11583199.00,8756032.00,11.27,780786.74,8429630.40,1177040.00,9.26,108592.40,1421341.50,18090.00,7.64,694.33,7802.36,2.00,8.90,2195382.90,21441974.00,9951164.00,10.24
2013,7,GA,684647.88,5456168.40,4103809.00,12.55,438687.84,4310660.60,554826.00,10.18,193578.43,2799108.20,19483.00,6.92,1289.87,13801.09,1.00,9.35,1318204.00,12579738.00,4678119.00,10.48
2013,7,HI,82098.85,224231.42,422946.00,36.61,95628.17,289300.42,60577.00,33.06,94103.64,323189.36,698.00,29.12,0.00,0.00,0.00,0.00,271830.65,836721.20,484221.00,32.49
2013,7,IA,167286.58,1381490.40,1341983.00,12.11,103688.16,1113470.60,222387.00,9.31,105478.11,1660654.50,8473.00,6.35,0.00,0.00,0.00,0.00,376452.84,4155615.60,1572843.00,9.06
2013,7,ID,78142.68,746575.26,680665.00,10.47,45126.29,567939.93,103453.00,7.95,91575.03,1308865.40,27196.00,7.00,0.00,0.00,0.00,0.00,214844.01,2623380.60,811314.00,8.19
2013,7,IL,512277.60,4904850.90,5116469.00,10.44,387379.13,4693534.50,596635.00,8.25,235244.10,3861605.30,6485.00,6.09,2753.93,46816.45,4.00,5.88,1137654.80,13506807.00,5719593.00,8.42
2013,7,IN,360837.73,3212093.40,2768815.00,11.23,214788.90,2253875.70,348039.00,9.53,272497.55,4025241.20,18178.00,6.77,168.24,1809.50,1.00,9.30,848292.42,9493019.70,3135033.00,8.94
2013,7,KS,187962.62,1545857.60,1228756.00,12.16,146517.11,1462438.70,224648.00,10.02,76878.49,990597.99,27100.00,7.76,0.00,0.00,0.00,0.00,411358.21,3998894.30,1480504.00,10.29
2013,7,KY,258984.21,2554348.00,1936195.00,10.14,187049.87,2338190.90,296418.00,8.00,162044.69,2572449.10,7105.00,6.30,0.00,0.00,0.00,0.00,608078.77,7464987.90,2239718.00,8.15
2013,7,LA,325431.07,3328635.30,2014706.00,9.78,211119.91,2325882.10,283188.00,9.08,162847.37,2608208.30,19279.00,6.24,100.10,1008.30,0.00,9.93,699498.45,8263733.90,2317173.00,8.46
2013,7,MA,349923.28,2302346.20,2713017.00,15.20,254706.02,1795088.00,392257.00,14.19,216357.21,1556419.10,16493.00,13.90,4104.02,30280.72,2.00,13.55,825090.52,5684134.00,3121769.00,14.52
2013,7,MD,392131.99,2855726.70,2215452.00,13.73,326121.88,3005125.50,247424.00,10.85,30357.42,350793.76,8797.00,8.65,3960.53,47769.98,5.00,8.29,752571.82,6259415.90,2471678.00,12.02
2013,7,ME,60433.42,423620.64,705915.00,14.27,44173.62,381733.23,89767.00,11.57,22251.36,261352.22,2963.00,8.51,0.00,0.00,0.00,0.00,126858.40,1066706.10,798645.00,11.89
2013,7,MI,551629.33,3662429.00,4270097.00,15.06,400764.43,3499102.70,521649.00,11.45,215736.60,2614615.90,13455.00,8.25,46.79,569.82,1.00,8.21,1168177.20,9776717.40,4805202.00,11.95
2013,7,MN,273057.80,2155344.10,2331587.00,12.67,208092.32,2073720.40,281687.00,10.03,153084.64,2066925.70,11475.00,7.41,167.09,1579.73,1.00,10.58,634401.86,6297569.90,2624750.00,10.07
2013,7,MO,443677.59,3534321.60,2709573.00,12.55,296232.27,2854453.20,374675.00,10.38,111172.16,1456381.10,10238.00,7.63,186.08,1647.21,1.00,11.30,851268.10,7846803.10,3094487.00,10.85
2013,7,MS,207637.55,1914700.10,1263675.00,10.84,138381.99,1352454.40,228559.00,10.23,98601.05,1433986.80,7442.00,6.88,0.00,0.00,0.00,0.00,444620.58,4701141.30,1499676.00,9.46
2013,7,MT,41276.12,376009.80,476850.00,10.98,40730.57,419209.89,101408.00,9.72,22050.18,380880.78,10583.00,5.79,0.00,0.00,0.00,0.00,104056.87,1176100.50,588841.00,8.85
2013,7,NC,632253.06,5623270.20,4270143.00,11.24,405317.09,4462245.80,655098.00,9.08,175783.17,2523422.80,10361.00,6.97,51.12,651.33,1.00,7.85,1213404.40,12609590.00,4935603.00,9.62
2013,7,ND,36474.66,354910.21,347348.00,10.28,39619.32,461411.24,66457.00,8.59,32332.72,440753.39,6956.00,7.34,0.00,0.00,0.00,0.00,108426.70,1257074.80,420761.00,8.63
2013,7,NE,116217.57,968732.30,811779.00,12.00,80933.91,863902.61,148957.00,9.37,106081.36,1229291.50,56968.00,8.63,0.00,0.00,0.00,0.00,303232.85,3061926.40,1017704.00,9.90
2013,7,NH,70694.24,440307.84,605458.00,16.06,57148.10,429617.52,105898.00,13.30,19612.27,174816.98,3383.00,11.22,0.00,0.00,0.00,0.00,147454.61,1044742.30,714739.00,14.11
2013,7,NJ,641303.31,3903995.90,3463231.00,16.43,532192.90,3866807.10,487578.00,13.76,79634.82,662496.95,12504.00,12.02,2267.28,22674.75,5.00,10.00,1255398.30,8455974.70,3963318.00,14.85
2013,7,NM,90154.38,706785.92,866882.00,12.76,91980.46,866408.03,139899.00,10.62,43412.92,645833.31,8805.00,6.72,0.00,0.00,0.00,0.00,225547.77,2219027.30,1015586.00,10.16
2013,7,NV,219526.91,1892475.60,1095581.00,11.60,86018.41,953268.43,158741.00,9.02,117362.58,1271937.30,3983.00,9.23,79.00,818.00,1.00,9.66,422986.90,4118499.30,1258306.00,10.27
2013,7,NY,1111973.90,5550456.50,7027464.00,20.03,1230904.30,7350698.80,1043936.00,16.75,106508.94,1519842.30,7915.00,7.01,34808.81,241840.42,5.00,14.39,2484196.00,14662838.00,8079320.00,16.94
2013,7,OH,664243.51,5117196.10,4870643.00,12.98,413572.18,4405521.50,615626.00,9.39,283538.73,4393677.20,19347.00,6.45,191.52,2780.10,2.00,6.89,1361545.90,13919175.00,5505618.00,9.78
2013,7,OK,254073.41,2580355.20,1693680.00,9.85,157275.08,1868361.10,271867.00,8.42,89520.96,1489622.20,18581.00,6.01,0.00,0.00,0.00,0.00,500869.44,5938338.40,1984128.00,8.43
2013,7,OR,152271.26,1495850.80,1650819.00,10.18,125029.00,1446767.00,234663.00,8.64,66236.83,1104057.30,24943.00,6.00,161.96,1793.62,4.00,9.03,343699.04,4048468.70,1910429.00,8.49
2013,7,PA,684343.23,5219958.20,5268114.00,13.11,374682.85,4052194.40,689704.00,9.25,312162.08,4340006.60,24581.00,7.19,5159.44,66744.39,4.00,7.73,1376347.60,13678904.00,5982403.00,10.06
2013,7,RI,52915.04,405537.96,438880.00,13.05,45472.39,401966.18,58339.00,11.31,9819.90,92513.75,1927.00,10.61,277.15,2031.42,1.00,13.64,108484.47,902049.31,499147.00,12.03
2013,7,SC,372061.08,3024532.80,2192465.00,12.30,208675.77,2071052.60,319615.00,10.08,164617.52,2607646.90,3797.00,6.31,0.00,0.00,0.00,0.00,745354.37,7703232.30,2515877.00,9.68
2013,7,SD,43341.52,387289.76,381778.00,11.19,36941.39,411358.79,70092.00,8.98,17705.14,241011.39,3584.00,7.35,0.00,0.00,0.00,0.00,97988.04,1039659.90,455454.00,9.43
2013,7,TN,411595.37,3976765.10,2748314.00,10.35,328799.13,3207771.90,471669.00,10.25,131768.35,1798032.40,1195.00,7.33,16.10,140.72,1.00,11.44,872178.94,8982710.10,3221179.00,9.71
2013,7,TX,1788048.10,15670163.00,9993521.00,11.41,1087614.30,13491837.00,1362338.00,8.06,535689.37,8720983.80,99025.00,6.14,602.39,5741.19,3.00,10.49,3411954.20,37888726.00,11454887.00,9.01
2013,7,UT,121638.42,1073351.80,979737.00,11.33,82771.46,975246.53,116858.00,8.49,55406.74,889128.66,9728.00,6.23,465.85,4173.31,1.00,11.16,260282.47,2941900.30,1106324.00,8.85
2013,7,VA,518911.08,4516424.80,3273602.00,11.49,370037.78,4571113.00,423414.00,8.10,105681.58,1593800.10,3588.00,6.63,1317.40,16910.00,1.00,7.79,995947.85,10698248.00,3700605.00,9.31
2013,7,VT,33998.89,197529.45,312221.00,17.21,26839.55,185605.52,51951.00,14.46,13383.83,123939.32,224.00,10.80,0.00,0.00,0.00,0.00,74222.26,507074.28,364396.00,14.64
2013,7,WA,220765.16,2480050.60,2883105.00,8.90,197287.14,2549974.30,363417.00,7.74,102779.75,2382298.40,28148.00,4.31,35.78,447.30,6.00,8.00,520867.83,7412770.60,3274676.00,7.03
2013,7,WI,295681.19,2112419.70,2620496.00,14.00,244025.35,2185658.60,341665.00,11.16,163741.99,2087559.70,4760.00,7.84,0.00,0.00,0.00,0.00,703448.53,6385638.00,2966921.00,11.02
2013,7,WV,93287.14,971043.52,861973.00,9.61,58575.06,743864.50,139757.00,7.87,59967.24,950661.41,12310.00,6.31,24.43,323.62,1.00,7.55,211853.87,2665893.10,1014041.00,7.95
2013,7,WY,21681.54,200199.49,263527.00,10.83,28540.85,333458.64,58031.00,8.56,57508.37,921764.27,10199.00,6.24,0.00,0.00,0.00,0.00,107730.76,1455422.40,331757.00,7.40
2013,6,AK,25637.57,139042.03,277446.00,18.44,34411.02,219023.48,49149.00,15.71,16926.28,110530.35,1324.00,15.31,0.00,0.00,0.00,0.00,76974.86,468595.87,327919.00,16.43
2013,6,AL,336679.41,2889519.10,2152986.00,11.65,223480.35,2056201.50,357957.00,10.87,199194.81,2903078.10,7057.00,6.86,0.00,0.00,0.00,0.00,759354.57,7848798.70,2518000.00,9.67
2013,6,AR,146461.65,1443984.50,1339085.00,10.14,87917.21,1061539.10,182792.00,8.28,87785.15,1366530.20,35535.00,6.42,4.30,34.94,2.00,12.30,322168.31,3872088.70,1557414.00,8.32
2013,6,AZ,463348.40,3812136.00,2615708.00,12.15,299521.86,2885782.50,307374.00,10.38,75016.69,1055215.50,7773.00,7.11,0.00,0.00,0.00,0.00,837886.94,7753134.00,2930855.00,10.81
2013,6,CA,1220878.00,7128347.80,13209488.00,17.13,1630364.40,9834955.60,1674322.00,16.58,624544.28,4944818.20,159601.00,12.63,6210.91,73156.11,13.00,8.49,3481997.60,21981278.00,15043424.00,15.84
